ticker,earnings_date,sector,beta,eps_estimate,price_to_avg_30d,eps_surprise_avg,price_return_30d,price_return_7d_before_cutoff,rsi_14,macd_diff,sma_ratio_20_50,volatility_30d,volume_avg_30d,spy_return,relative_return_30d,quarter,day_of_week,beat
AAPL,2021-04-28,Technology,1.211,0.99,1.0586138109603649,0.15791583150617478,0.11268560327067378,0.09292658644056107,60.657123363601215,0.6699901532139849,1.0121136828055013,0.015687046659322343,0.5260179628616622,0.07149440642592353,0.041191196844750255,2,2,1
AAPL,2021-01-27,Technology,1.211,1.41,1.0250855633878084,0.13416629809818673,0.06690903428193096,-0.035447255317889614,56.656271164581646,-0.5535147209339675,1.0481959186242495,0.020217198117762552,0.5603796064744484,0.044532324000069456,0.0223767102818615,1,2,1
AAPL,2020-10-29,Technology,1.211,0.7,1.0078070297456054,0.1410576461867179,0.03348200904505516,0.040257293974842234,48.73334301235985,-0.19446436917520704,0.9947620818245676,0.025100914673489766,0.5201370068338553,0.035710603394793816,-0.002228594349738655,4,3,1
AAPL,2020-07-30,Technology,1.211,0.51,1.0082276089822624,0.08685327212940268,0.1056265889995851,0.04560622148382998,50.74998184421424,-0.4998493953345573,1.0784507741432838,0.01717984916662647,0.54482952454413,0.0790767365536933,0.02654985244589181,3,3,1
AAPL,2020-04-30,Technology,1.211,0.57,1.062182828101906,0.06886338215021741,0.10796422379203041,0.17820281372005886,52.67440714330601,0.5089796263103723,0.965550299948247,0.04997289537937682,0.537535490058323,0.13143768389521227,-0.023473460103181853,2,3,1
AAPL,2020-01-28,Technology,1.211,1.14,1.0833092180336945,0.04714442128651969,0.16940667909281726,0.056802086775249894,74.74498792035502,0.13704123294971104,1.0724818935162959,0.010495228703778791,0.4533048286457616,0.05735340061883565,0.11205327847398161,1,1,1
AAPL,2019-10-30,Technology,1.211,0.71,1.0726824135416253,0.04025307319798849,0.09005319407011525,0.036606243435673536,73.85239893011445,0.20276473366401215,1.0463165361874616,0.012825925660969203,0.48336560608712864,-8.341307726766889e-05,0.09013660714738292,4,2,1
AAPL,2019-07-30,Technology,1.211,0.52,1.0414608668707308,0.0440118144567297,0.07201860322670006,0.003913908619721962,64.32987785923876,0.029195170930120917,1.0463130182065838,0.011214839480727207,0.44426966746581986,0.043576788817564216,0.028441814409135846,3,1,1
AAPL,2019-04-30,Technology,1.211,0.59,1.0708075820094844,0.03503129333353212,0.14686857721671798,0.01801913505115249,80.50635554183835,0.050743458629351146,1.062932932792461,0.010981492450249613,0.5610287480421625,0.0525247462663645,0.09434383095035348,2,1,1
AAPL,2019-01-29,Technology,1.211,1.04,0.9753417408032655,0.035231613846352636,-0.0901538464170476,-0.03565080518861019,43.2968735267005,0.41054991344628666,0.9058980755571258,0.029287599510556733,0.4700102843049808,0.003130152235779393,-0.093283998652827,1,1,1
AAPL,2018-11-01,Technology,1.211,0.7,0.9917490615558834,0.05111307281291799,-0.01804852588760475,-0.011530080199886439,49.28773229976067,-0.13141985214743437,1.0046742243903843,0.018602232972277467,0.34689473336055504,-0.06730411143755943,0.049255585549954684,4,3,1
AAPL,2018-07-31,Technology,1.211,0.55,1.0244830406399035,0.05216202386186906,0.0037442538108249934,0.02971965092948814,61.491698339038884,0.08170272165105191,1.0003417930023253,0.009297791228012766,0.34704635402489553,0.014178048730030701,-0.010433794919205708,3,1,1
AAPL,2018-05-01,Technology,1.211,0.67,0.9478548036043281,0.06343068057828698,-0.09462666589908175,0.017476785416672636,36.445744655667056,-0.22280673117924954,0.9875540295278354,0.017998361721142355,0.5019195483559343,-0.0458469323155174,-0.048779733583564355,2,1,1
AAPL,2018-02-01,Technology,1.211,0.96,0.9820344022410262,0.07332651391162029,-0.003436175619937809,0.02342912527754648,40.637948005388324,-0.1063967088895994,1.0083908585290735,0.00998810915233472,0.5283481165937124,0.06735129365247716,-0.07078746927241497,1,3,1
AAPL,2017-11-02,Technology,1.211,0.47,1.0096599001738873,0.05282833020637896,-0.015449068620523754,0.02515416676567428,52.33318518094125,0.01881737941945584,0.9910876799318422,0.009538086693730302,0.48424870101010864,0.02580340795240521,-0.041252476572928964,4,3,1
AAPL,2017-08-01,Technology,1.211,0.39,1.0427694411576973,0.0407404181184669,0.04195378253357607,0.04785243706693021,66.46971098373123,0.1987601419545189,0.9858421891257443,0.00975479420175604,0.4932585533940548,0.016669621352504382,0.025284161181071685,3,1,1
AAPL,2017-05-02,Technology,1.211,0.5,1.0167355581463098,0.05,0.03985875524062665,-0.015206212288196186,64.51078875805109,-0.03241862957155975,1.0191551976557014,0.007333392955741815,0.5157092400592458,0.011345724340040109,0.028513030900586545,2,1,1
AAPL,2017-01-31,Technology,1.211,0.8,1.0218621001919086,0.05,0.052830421677491746,0.02602989538175171,68.87910684163693,-0.005203984679304774,1.0334641302417442,0.005424269647646319,0.5959836215327408,0.010734693693857267,0.04209572798363448,1,1,1
AAPL,2016-10-25,Technology,1.211,0.41,1.0390427368757216,0.05,0.08407152653175287,0.03449801362449678,68.56859706444462,0.036596972040613795,1.0319833789471764,0.014468809875908675,0.38192872673230005,-0.019270500747653574,0.10334202727940645,4,1,1
AAPL,2016-07-26,Technology,1.211,0.35,1.0329491184134256,0.05,0.008482016375823243,0.027330699367169142,64.07768182942539,0.1329043897072733,0.9982650995096269,0.010880075288780208,0.44271841093557324,0.0266171704354361,-0.018135154059612857,3,1,1
MSFT,2025-04-30,Technology,1.026,3.22,0.985671779074982,0.038120117022847025,-0.023168995922695168,0.039398577345295616,47.362548410501084,-0.02993502198735598,0.968897082561034,0.025913773714166415,0.503183936539415,-0.039077719249202336,0.015908723326507168,2,2,1
MSFT,2025-01-29,Technology,1.026,3.11,1.0290194989557155,0.04196302340513672,0.005929181060268851,-0.010225372622960083,63.680539145356605,1.6468094988514848,0.9954666020136195,0.014165860349703763,0.31680886721430607,0.0011040719994406256,0.0048251090608282254,1,2,1
MSFT,2024-10-30,Technology,1.026,3.1,1.0016253661538044,0.05790946284518546,-0.005620572770044907,0.006441441959883942,54.92911034334664,0.8143274357135939,0.9985198946722995,0.009489571816663746,0.3308304526913082,0.036975862308371354,-0.04259643507841626,4,2,1
MSFT,2024-07-30,Technology,1.026,2.93,0.989771130784342,0.06992846839962567,0.03968493653193006,-0.014779594159813891,48.37460079163727,-3.0440729296496616,1.0331010844410315,0.010931337690229262,0.5166093490536311,0.03716277382867239,0.0025221627032576688,3,1,1
MSFT,2024-04-25,Technology,1.026,2.82,0.9641714528291161,0.0839538476573301,-0.011903027384244202,-0.003085491247096339,36.8421535072453,-2.465045272359439,1.0141322985165615,0.011878746690886875,0.43097475830451343,-0.026685545331619376,0.014782517947375173,2,3,1
MSFT,2024-01-30,Technology,1.026,2.78,1.0546547720399984,0.07373974819454221,0.06592191607300313,0.04821902872374739,73.44450605556622,1.9609508102303614,1.0136607779201825,0.009009614552649274,0.31788131396149927,0.05785688896735075,0.008065027105652378,1,1,1
MSFT,2023-10-24,Technology,1.026,2.65,1.0192538510117966,0.04709905910512465,-0.002463502013603569,0.05158774609472827,57.179161449841715,1.6039465439255136,0.9916188298462424,0.013546263729298003,0.5570972569196474,-0.019412031670980046,0.016948529657376477,4,1,1
MSFT,2023-07-25,Technology,1.026,2.55,1.0668243359265148,0.026823350568434847,0.07010155050974531,-0.011969682820153982,70.36643300882402,1.101712828563496,1.027644930801681,0.01586309018457738,0.4103263262769496,0.06737796856629075,0.002723581943454567,3,1,1
MSFT,2023-04-25,Technology,1.026,2.23,1.0442198266676757,0.005584330972636581,0.13464491144027768,0.03165656657369342,60.36028752948589,-0.6004038203807562,1.0536696884962355,0.016109066134588464,0.43624331318779835,0.04399231025575023,0.09065260118452745,2,1,1
MSFT,2023-01-24,Technology,1.026,2.29,0.9973649719006146,0.020707490200599317,-0.05752499699941993,-0.05076827070629242,52.82041099917452,0.7910296764237259,0.9836030046576156,0.01849255806194333,0.34315381756521335,-0.017972945241749305,-0.039552051757670625,1,1,1
MSFT,2022-10-25,Technology,1.026,2.3,0.9840069355010581,0.039427296963884334,-0.0759037421496378,-0.034736857536325494,47.23265444772437,0.9103598961314479,0.925637299411546,0.023117399152463754,0.6733822462661196,-0.06316423516822134,-0.01273950698141646,4,1,1
MSFT,2022-07-26,Technology,1.026,2.29,1.0042901171590373,0.07852959863782902,-0.034306987146363155,0.016329906689425133,49.773088462935036,-0.18382723605345652,0.995986763787599,0.021598298965340094,0.5923240375875856,-0.04328789168460645,0.008980904538243295,3,1,0
MSFT,2022-04-26,Technology,1.026,2.19,0.9642738584453729,0.09898134559796444,0.034257704074926565,-0.053813545348527,42.42241515116505,-2.7815935238784903,1.0138880167686157,0.02086896126692386,0.6212661399446977,0.07248671817167418,-0.038229014096747616,2,1,1
MSFT,2022-01-25,Technology,1.026,2.31,0.9253069674853588,0.14003429671189116,-0.07216646427693585,-0.08162025615228918,33.42106567294361,-2.5472657423991967,0.982652049246895,0.01902715457094115,0.6487538996264596,-0.001517745378222246,-0.0706487188987136,1,1,1
MSFT,2021-10-26,Technology,1.026,2.07,1.0413481735425154,0.1613342527944559,0.026714750630687734,0.04366498770656313,65.61686866181431,1.9977318561023176,0.9930607277284798,0.014004632163407811,0.5727276305856963,0.0026028552715353648,0.02411189535915237,4,1,1
MSFT,2021-07-27,Technology,1.026,1.92,1.037784396255364,0.1511702291626151,0.10591126913510185,0.02369859925292861,64.88427052633327,-0.4249770972368845,1.0554275098723476,0.008402780960305441,0.6406253752018249,0.02413163721003042,0.08177963192507143,3,1,1
MSFT,2021-04-27,Technology,1.026,1.78,1.0619347108879962,0.15507160244601084,0.10471391351028636,0.08542208012102437,65.77161626463214,0.9548380707002586,1.028592723609028,0.01364926369863471,0.6096968169766986,0.0680579610663028,0.036655952443983564,2,1,1
MSFT,2021-01-26,Technology,1.026,1.64,0.994975566519962,0.1316052314186642,0.009703393056870846,-0.020209564646047173,49.19397434717537,-0.7529801623955862,1.0113142304507068,0.013241000143991119,0.43175939561633486,0.028157512822410524,-0.018454119765539678,1,1,1
MSFT,2020-10-27,Technology,1.026,1.54,1.0227450453431493,0.11215068596411873,0.015902135383847327,0.04207854674023093,51.91497751546826,0.4853892394766084,0.9999791612703292,0.017766547249712657,0.5502607802341801,0.014610584922534198,0.001291550461313129,4,1,1
MSFT,2020-07-22,Technology,1.026,1.34,1.0461558274804923,0.12282047750229566,0.12235606910768992,0.03948298007332274,59.80230793587128,-0.2669050652368723,1.059832070476075,0.019102749884302272,0.6335708546255078,0.03551269983174543,0.0868433692759445,3,2,1
MSFT,2020-04-29,Technology,1.026,1.26,1.1046788382292536,0.13004269972451787,0.1294671779062022,0.11876848983085009,56.962502120268255,1.3202362725220151,1.002817359784568,0.05786226986096004,0.6824419549255003,0.023258430562852705,0.10620874734334951,2,2,1
MSFT,2020-01-29,Technology,1.026,1.32,1.044149812001459,0.09635142922132078,0.0947404393988287,0.01656098304857956,68.76744797936863,0.2887215459449499,1.0393401546559506,0.008396764480216087,0.4247456095242547,0.06081656442470029,0.03392387497412841,1,2,1
MSFT,2019-10-23,Technology,1.026,1.25,1.0159666929778857,0.11722642922132079,0.002570434529989507,-0.014956481929684351,55.91374365539649,0.32520165115359406,1.0071936213982997,0.01097379889869738,0.5890583896941242,0.006574302839407631,-0.004003868309418124,4,2,1
MSFT,2019-07-18,Technology,1.026,1.21,1.041713442430495,0.09574265205572537,0.10077123060871696,-0.0028470937173841193,66.56722102557016,-0.04816699966875282,1.0413024660038088,0.013603060907672725,0.6184138242118528,0.0778971420669774,0.022874088541739557,3,3,1
MSFT,2019-04-24,Technology,1.026,1.0,1.0345000306350514,0.09015441676160774,0.10308867220554152,0.01136176148498902,70.5777612445797,-0.09624287949299837,1.044678627152745,0.009140187623773732,0.44733146675298535,0.057143023155180384,0.04594564905036114,2,2,1
MSFT,2019-01-30,Technology,1.026,1.09,1.0315128712282118,0.11693060622181682,-0.008178945481928879,0.047741522774646494,55.866915762160055,0.6833199764948276,0.9773223395879139,0.023715042579923958,0.37874731479059337,0.0033255913244396584,-0.011504536806368537,1,2,1
MSFT,2018-10-24,Technology,1.026,0.96,0.9892976264011304,0.11172227288848349,0.01811635914007126,-0.018448838271965418,49.148344262263045,-0.4471959300807323,1.0136146034836275,0.01656437050598379,0.40434715668698124,-0.02235047048500305,0.04046682962507431,4,2,1
MSFT,2018-07-19,Technology,1.026,1.08,1.034739534321332,0.19521862134962076,0.0541278257475728,-0.013544508495841212,66.73537719694335,0.30449992874511167,1.013375677375035,0.010519445436988384,0.4009103226009275,0.03574372398632919,0.01838410176124361,3,3,1
MSFT,2018-04-26,Technology,1.026,0.85,1.0363048100681795,0.17652114235802413,0.01779098106554211,0.037731534968349134,59.092558279540754,0.5704451907226058,0.9956602092993784,0.02363019510317614,0.6022499366555297,-0.01507863227404349,0.0328696133395856,2,3,1
MSFT,2018-01-31,Technology,1.026,0.86,1.05043984002901,0.16327415972629022,0.07732017205127861,0.014234852481177951,74.19591108882362,0.2618305398891625,1.0298556797333251,0.008825687058690766,0.4309557932415838,0.06878265189681798,0.008537520154460632,1,2,1
MSFT,2017-10-26,Technology,1.026,0.72,1.0335178749389613,0.1510192577655059,0.05312284846102111,0.02425942819996929,74.32292430301536,0.18032717749236715,1.0159820352782714,0.006515823496365967,0.43649848965569676,0.042498995265742634,0.010623853195278476,4,3,1
MSFT,2017-07-20,Technology,1.026,0.71,1.020634571813476,0.10336262833374289,0.023823307628822343,-0.029911288990808527,61.1487278062429,0.16431395202417182,1.0029755541723255,0.011669379355501342,0.5255747745696391,0.00925362031282706,0.014569687315995283,3,3,1
MSFT,2017-04-27,Technology,1.026,0.7,1.0049404787793697,0.05,0.01189567276070802,-0.00576977269670631,54.7425643234678,-0.06618112963286535,1.0089495756261948,0.004797578191845677,0.406828837504766,-0.0020949011310386068,0.013990573891746627,2,3,1
MSFT,2017-01-26,Technology,1.026,0.79,0.9957802260167914,0.05,0.03919917000457418,-0.004451441235131304,49.807610839747795,-0.13767914830498929,1.0215483590572751,0.008453716384554432,0.5311520242338016,0.02499580221595421,0.01420336778861997,1,3,1
MSFT,2016-10-20,Technology,1.026,0.68,0.9926867967597762,0.05,-0.01163410140577159,0.013005238324827584,45.00345577665423,-0.0724164544695241,0.9992256287142053,0.009077937707151344,0.5312441993409106,-0.015198496068920098,0.003564394663148507,4,3,1
MSFT,2016-07-19,Technology,1.026,0.58,1.03896699117243,0.05,0.003962324921465754,0.0033337813296996366,63.30766702335743,0.29207432723710025,0.9968940131378953,0.014789310337596619,0.25797607544399753,0.029679073974034464,-0.02571674905256871,3,1,1
AMZN,2025-05-01,Consumer Cyclical,1.334,1.36,0.9960256152053715,0.22668299375083475,-0.03790812381583841,0.050233896712810644,50.46402988037093,1.154667087742144,0.9225769378751648,0.03800111214570881,0.46036894734249545,-0.005595418595596535,-0.03231270522024188,2,3,1
AMZN,2025-02-06,Consumer Cyclical,1.334,1.49,1.0350166463616253,0.22710245683808306,0.007341290377522958,0.07339906771824589,60.9985227099472,0.8442721312305661,1.0267723159334101,0.01580985691739016,0.37803487873323127,0.00047193008065327113,0.0068693602968696865,1,3,1
AMZN,2024-10-31,Consumer Cyclical,1.334,1.14,0.9943784745941453,0.3186783794031163,-0.0005898472149253875,0.03368360749500221,50.52202481474064,-0.27052495966759826,1.0163574500888577,0.012636924306769147,0.33268976986462584,0.033819129859367525,-0.03440897707429291,4,3,1
AMZN,2024-08-01,Consumer Cyclical,1.334,1.03,0.9455852820426827,0.477138850970384,-0.03766918138543662,-0.05700236335520026,36.13239409761294,-2.010877838245794,1.0265577659109646,0.016834213444860937,0.5746037316944451,-0.002240764396954087,-0.035428416988482536,3,3,1
AMZN,2024-04-30,Consumer Cyclical,1.334,0.83,0.9958105401094112,0.5510057471264368,0.02366151953319018,0.020111083984375,49.307853617752414,-1.2052113673284692,1.0253722270265189,0.012331836111803702,0.5102155569884421,-0.01849718514444476,0.04215870467763494,2,1,1
AMZN,2024-02-01,Consumer Cyclical,1.334,0.8,1.0368375884435168,0.5857279693486591,0.06963659187673277,0.044546963481130186,64.66332701071131,0.34314839695953037,1.0196481188448985,0.012342491969704848,0.41585993827042694,0.05582551311928019,0.013811078757452577,1,3,1
AMZN,2023-10-26,Consumer Cyclical,1.334,0.58,0.9708786322503237,0.37373737373737376,-0.07111337723275568,0.01830677424902083,44.90433804617549,0.3182603029851607,0.9622510964114359,0.020373071713957202,0.5176871145107136,-0.03947255499448199,-0.03164082223827369,4,3,1
AMZN,2023-08-03,Consumer Cyclical,1.334,0.35,0.9907580768770572,0.23088023088023085,0.014475572358489508,0.06473691130920178,48.67959328565133,-0.8907629941981414,1.036549608370961,0.01594949970545002,0.42344048825022823,0.03886468575667701,-0.0243891133981875,3,3,1
AMZN,2023-04-27,Consumer Cyclical,1.334,0.21,1.0423876675545574,0.08207070707070706,0.1253116266514227,-0.05286086780982757,58.83910887779849,0.12450319297188117,1.031684736790848,0.019183293213219915,0.6444951252498086,0.05590954468509923,0.06940208196632347,2,3,1
AMZN,2023-02-02,Consumer Cyclical,1.334,0.18,1.1033066719897766,0.1376262626262626,0.07276466117824287,0.10896836726174408,63.60934786233841,0.9627428870054251,1.0014228233864055,0.024218310501156956,0.5221290721509341,0.011539682233794313,0.06122497894444856,1,3,1
AMZN,2022-10-27,Consumer Cyclical,1.334,0.22,0.9716964410409052,0.11666666666666661,-0.13521425448160362,-0.02571622193795975,46.24849152026533,0.555910152319413,0.9205842489467081,0.028658919444967974,0.5023111300926735,-0.09761173759166775,-0.03760251688993588,4,3,0
AMZN,2022-07-28,Consumer Cyclical,1.334,0.14,1.1137722160886019,0.10168970814132104,0.028470019306435335,0.007667068145341238,64.30929022038349,1.6448721575551597,1.0089808238177502,0.03168768961609079,0.700882444424176,-0.026037847970454053,0.05450786727688939,3,3,1
AMZN,2022-04-28,Consumer Cyclical,1.334,0.42,0.9409078826275886,0.2929099462365592,0.01007032756339954,-0.07809055787312857,41.06000654895816,-1.2735376923318045,1.02858879230996,0.023519190643205384,0.47881861663532305,0.03276490447556735,-0.022694576912167808,2,3,0
AMZN,2022-02-03,Consumer Cyclical,1.334,0.18,0.8632452274490588,0.3762432795698925,-0.19431385061168982,-0.03847955048741969,23.25169922852804,-2.231242559272472,0.9420216470906113,0.017911054149798374,0.4134470112783483,-0.08041850515458648,-0.11389534545710334,1,3,1
AMZN,2021-10-28,Consumer Cyclical,1.334,0.45,1.022257785934428,0.6229399762665893,-0.009841031321081273,0.029625906178666783,59.064146386945524,1.1349101870115526,0.9902852459845808,0.013355297474496689,0.5508523330566227,0.021558811887142815,-0.03139984320822409,4,3,0
AMZN,2021-07-29,Consumer Cyclical,1.334,0.62,1.0306397306824244,2.1736312205062203,0.08609261567803528,0.048618926100188364,60.70145700128208,-0.7102939317538164,1.0499686285296275,0.013465877297055489,0.5219156485984264,0.031336833497558336,0.05475578218047694,3,3,1
AMZN,2021-04-29,Consumer Cyclical,1.334,0.48,1.032942507178749,1.9637857903986933,0.06277314083883612,0.03293421980112443,55.134180353438865,0.12181539727306756,1.0240015210021272,0.01383049785630062,0.6658314235885906,0.05105151576495359,0.011721625073882525,2,3,1
AMZN,2021-02-02,Consumer Cyclical,1.334,0.36,1.0376740793569463,1.8776746792875822,0.06729198380122758,-0.010875116347544789,61.90448398280759,0.8856144460940083,1.0101563093664736,0.015697428665537624,0.6134485269999055,0.052213941939448505,0.015078041861779079,1,1,1
AMZN,2020-10-29,Consumer Cyclical,1.334,0.37,1.0024990364057271,1.6870166299338807,0.019311875258906097,0.05142219329534781,47.112777064758944,-0.49566402263912246,0.9999035942718384,0.02438472434463066,0.588410963422771,0.035710603394793816,-0.01639872813588772,4,3,1
AMZN,2020-07-30,Consumer Cyclical,1.334,0.07,1.0390359979225072,0.062016629933880955,0.16755145760993884,-0.015757125990622844,53.8766189051338,-0.8418453034641828,1.1027887360888569,0.02605894068606147,0.6766713296374972,0.0790767365536933,0.08847472105624554,3,3,1
AMZN,2020-04-30,Consumer Cyclical,1.334,0.31,1.1825883505033739,0.22498706004140784,0.43113194951760736,0.21037039692908244,70.16795028903786,1.456683764624647,1.0572111013900425,0.031099238098003266,0.5811793568252175,0.13143768389521227,0.2996942656223951,2,3,0
AMZN,2020-01-30,Consumer Cyclical,1.334,0.2,1.0235653197379844,0.09284420289855065,0.08358385051807371,-0.0029493474138542197,57.927453622633095,-0.16576456140711682,1.0361224552525479,0.011946725221004793,0.5409643422881713,0.06321851730198125,0.020365333216092463,1,3,1
AMZN,2019-10-24,Consumer Cyclical,1.334,0.23,1.0090158677424397,0.31770833333333326,-0.025104836506314787,-0.008018838900677339,56.42703029099183,0.44823134972899425,0.9797862101860692,0.010436780087856893,0.544898506773495,0.008764118399806398,-0.033868954906121185,4,3,0
AMZN,2019-07-25,Consumer Cyclical,1.334,0.28,1.0301395876129273,0.5663347069597069,0.1274196177318403,0.06536646700661564,58.97081115686567,0.06383360181865916,1.0352822864870994,0.010668287144073954,0.5990125985229319,0.054365502172108116,0.07305411555973218,3,3,0
AMZN,2019-04-25,Consumer Cyclical,1.334,0.24,1.042444058344306,0.8684180402930401,0.14862416241647702,0.01826707922199433,69.49252622476008,-0.06692470971919784,1.0547082187764485,0.01105404491659573,0.5498046590472659,0.06134759264165468,0.08727656977482234,2,3,1
AMZN,2019-01-31,Consumer Cyclical,1.334,0.28,1.048120790737529,0.9061164529914529,0.007113939852938955,0.06294944169563665,54.77628378305485,0.32320492232623577,1.0044182685735992,0.031370487700296205,0.5334359703721082,0.0036310138687216664,0.003482925984217289,1,3,1
AMZN,2018-10-25,Consumer Cyclical,1.334,0.16,0.9275373171351946,0.5244200244200244,-0.09290135312152203,-0.12428411146537688,38.412229769464275,-0.620725528938544,0.9837851026511129,0.02117879480853054,0.4095190598860975,-0.034592703879704034,-0.058308649241818,4,3,1
AMZN,2018-07-26,Consumer Cyclical,1.334,0.13,1.0466780985267419,0.39365079365079375,0.07320786675381319,0.03247443470529876,66.05302459462972,0.41654256271236,1.034061409269234,0.0122158188370922,0.5281433059963787,0.014014781601083826,0.05919308515272936,3,3,1
AMZN,2018-04-26,Consumer Cyclical,1.334,0.06,1.0389077623590413,0.012698412698412702,0.0032540925658808284,0.04013146231641218,61.18999643062719,0.6456439121175575,0.9817791972825961,0.024391042236652855,0.44148322181929617,-0.01507863227404349,0.01833272483992432,2,3,1
AMZN,2018-02-01,Consumer Cyclical,1.334,0.09,1.1149457934361966,-0.10535714285714287,0.18270843498339362,0.053582166853790136,84.37506132154249,0.45114499308958056,1.0522609882166147,0.01035176365713158,0.49108027384233294,0.06735129365247716,0.11535714133091646,1,3,1
AMZN,2017-07-27,Consumer Cyclical,1.334,0.07,1.0383480057378232,0.19821428571428568,0.01824267088542486,0.03978303515905468,65.06388998610876,0.2232652813434745,1.0076099822426525,0.013170734583664844,0.3556463023815957,0.01856206295733709,-0.00031939207191222785,3,3,0
AMZN,2017-04-27,Consumer Cyclical,1.334,0.05,1.0309009859202307,0.05,0.0575146313535726,0.017844662896231878,61.983230963166655,-0.028708410308598054,1.02795894794232,0.00904047294941294,0.42649787793227145,-0.0020949011310386068,0.059609532484611205,2,3,1
AMZN,2017-02-02,Consumer Cyclical,1.334,0.07,1.0660069512756885,0.05,0.08369712227160764,0.014434880956945229,73.826507475854,0.1894717190688544,1.026987992755627,0.010696323085593956,0.5888265232256412,0.012827785494238686,0.07086933677736895,1,3,1
